------------------------------------------------------------
 solve prev v1=-1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       306.372737751,      166164990064000
        306.70941109,      164422928748000
       307.046084428,      162680867432000
       307.382757766,      160932242588000
       307.719431104,      159183617743000
       308.056104442,      157428412279000
        308.39277778,      155673206815000
       308.729451119,      153911403661000
       309.066124457,      152149600507000
       309.402797795,      150381182615000
       309.739471133,      148612764723000
       310.076144471,      146837715067000
        310.41281781,      145062665412000
       310.749491148,      143280966992000
       311.086164486,      141499268571000
       311.422837824,      139710904407000
       311.759511162,      137922540243000
       312.096184501,      136127493383000
       312.432857839,      134332446523000
       312.769531177,      132530700038000
       313.106204515,      130728953554000
       313.442877853,      128920490543000
       313.779551191,      127112027533000
        314.11622453,      125296831122000
       314.452897868,      123481634711000
       314.789571206,      121659688052000
       315.126244544,      119837741393000
       315.462917882,      118009027668000
       315.799591221,      116180313942000
       316.136264559,      114344816360000
       316.472937897,      112509318777000
       316.809611235,      110667020578000
       317.146284573,      108824722379000
       317.482957912,      106975606833000
        317.81963125,      105126491287000
       318.156304588,      103270541695000
       318.492977926,      101414592104000
       318.829651264,       99551791800800
       319.166324603,       97688991497500
       319.502997941,       95819323848300
       319.839671279,       93949656199000
       320.176344617,       92073104603200
       320.513017955,       90196553007400
       320.849691293,       88313100898500
       321.186364632,       86429648789700
