------------------------------------------------------------
 solve prev v1=0.5 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       268.328650536,      921842963562000
       268.665323874,      921698933321000
       269.001997212,      921540759098000
       269.338670551,      921382584875000
       269.675343889,      921209757670000
       270.012017227,      921036930465000
       270.348690565,      920848919875000
       270.685363903,      920660909284000
       271.022037242,      920457162608000
        271.35871058,      920253415933000
       271.695383918,      920033357248000
       272.032057256,      919813298563000
       272.368730594,      919576327753000
       272.705403933,      919339356943000
       273.042077271,      919084848687000
       273.378750609,      918830340431000
       273.715423947,      918557643150000
       274.052097285,      918284945868000
       274.388770623,      917993380621000
       274.725443962,      917701815373000
         275.0621173,      917390674709000
       275.398790638,      917079534045000
       275.735463976,      916748080801000
       276.072137314,      916416627557000
       276.408810653,      916064093606000
       276.745483991,      915711559654000
       277.082157329,      915337144592000
       277.418830667,      914962729529000
       277.755504005,      914565599309000
       278.092177344,      914168469088000
       278.428850682,      913747754590000
        278.76552402,      913327040092000
       279.102197358,      912881835630000
       279.438870696,      912436631168000
       279.775544034,      911965992927000
       280.112217373,      911495354686000
       280.448890711,      910998299093000
       280.785564049,      910501243500000
       281.122237387,      909976745514000
       281.458910725,      909452247527000
       281.795584064,      908899238856000
       282.132257402,      908346230185000
        282.46893074,      907763597420000
       282.805604078,      907180964656000
       283.142277416,      906567547319000
       283.478950755,      905954129982000
       283.815624093,      905308718480000
       284.152297431,      904663306978000
       284.488970769,      903984640466000
       284.825644107,      903305973954000
       285.162317445,      902592738094000
       285.498990784,      901879502234000
       285.835664122,      901130326853000
        286.17233746,      900381151472000
       286.509010798,      899594608102000
       286.845684136,      898808064732000
       287.182357475,      897982664038000
       287.519030813,      897157263345000
       287.855704151,      896291452431000
       288.192377489,      895425641517000
       288.529050827,      894517801091000
       288.865724166,      893609960666000
       289.202397504,      892658402081000
       289.539070842,      891706843496000
        289.87574418,      890709805637000
       290.212417518,      889712767778000
       290.549090857,      888668413797000
       290.885764195,      887624059817000
       291.222437533,      886530473708000
       291.559110871,      885436887599000
       291.895784209,      884292070601000
       292.232457547,      883147253603000
       292.569130886,      881949120417000
       292.905804224,      880750987230000
       293.242477562,      879497362052000
         293.5791509,      878243736873000
       293.915824238,      876932349215000
       294.252497577,      875620961556000
       294.589170915,      874249441858000
       294.925844253,      872877922161000
       295.262517591,      871443797171000
       295.599190929,      870009672182000
       295.935864268,      868510360095000
       296.272537606,      867011048007000
       296.609210944,      865443853340000
       296.945884282,      863876658672000
        297.28255762,      862238766874000
       297.619230958,      860600875076000
       297.955904297,      858889346841000
       298.292577635,      857177818607000
       298.629250973,      855389583879000
       298.965924311,      853601349151000
       299.302597649,      851733200794000
       299.639270988,      849865052438000
       299.975944326,      847913639562000
       300.312617664,      845962226686000
       300.649291002,      843924047588000
        300.98596434,      841885868490000
       301.322637679,      839757263200000
       301.659311017,      837628657910000
       301.995984355,      835405800305000
       302.332657693,      833182942699000
       302.669331031,      830861832161000
       303.006004369,      828540721623000
       303.342677708,      826117174203000
       303.679351046,      823693626783000
       304.016024384,      821163265841000
       304.352697722,      818632904898000
        304.68937106,      815991151177000
       305.026044399,      813349397457000
       305.362717737,      810591458553000
       305.699391075,      807833519649000
       306.036064413,      804954378829000
       306.372737751,      802075238008000
        306.70941109,      799069642325000
       307.046084428,      796064046641000
       307.382757766,      792926494298000
       307.719431104,      789788941955000
       308.056104442,      786513668856000
        308.39277778,      783238395757000
       308.729451119,      779819361177000
       309.066124457,      776400326597000
       309.402797795,      772831197902000
       309.739471133,      769262069208000
       310.076144471,      765536205558000
        310.41281781,      761810341908000
       310.749491148,      757920776833000
       311.086164486,      754031211758000
       311.422837824,      749970634540000
       311.759511162,      745910057321000
       312.096184501,      741670793062000
       312.432857839,      737431528802000
       312.769531177,      733005517065000
       313.106204515,      728579505327000
       313.442877853,      723958277228000
       313.779551191,      719337049129000
        314.11622453,      714511702738000
       314.452897868,      709686356346000
       314.789571206,      704647530235000
       315.126244544,      699608704123000
       315.462917882,      694346548894000
       315.799591221,      689084393665000
       316.136264559,      683588541264000
       316.472937897,      678092688863000
       316.809611235,      672352219462000
       317.146284573,      666611750060000
       317.482957912,      660615156259000
        317.81963125,      654618562458000
       318.156304588,      648353710554000
       318.492977926,      642088858650000
       318.829651264,      635542946647000
       319.166324603,      628997034645000
       319.502997941,      622156546681000
       319.839671279,      615316058717000
       320.176344617,      608166715509000
       320.513017955,      601017372301000
       320.849691293,      593544077179000
