------------------------------------------------------------
 solve prev gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
        193.25049612,    1.09533939736e+16
       193.587169458,    1.09532516633e+16
       193.923842796,    1.09531093531e+16
       194.260516135,    1.09529627168e+16
       194.597189473,    1.09528160805e+16
       194.933862811,    1.09526650713e+16
       195.270536149,    1.09525140621e+16
       195.607209487,    1.09523586318e+16
       195.943882826,    1.09522032015e+16
       196.280556164,    1.09520433005e+16
       196.617229502,    1.09518833995e+16
        196.95390284,    1.09517189767e+16
       197.290576178,    1.09515545538e+16
       197.627249517,    1.09513855567e+16
       197.963922855,    1.09512165596e+16
       198.300596193,    1.09510429341e+16
       198.637269531,    1.09508693087e+16
       198.973942869,    1.09506909995e+16
       199.310616207,    1.09505126903e+16
       199.647289546,    1.09503296403e+16
       199.983962884,    1.09501465904e+16
       200.320636222,    1.09499587412e+16
        200.65730956,    1.09497708921e+16
       200.993982898,    1.09495781836e+16
       201.330656237,    1.09493854752e+16
       201.667329575,    1.09491878459e+16
       202.004002913,    1.09489902166e+16
       202.340676251,    1.09487876033e+16
       202.677349589,      1.094858499e+16
       203.014022928,    1.09483773278e+16
       203.350696266,    1.09481696657e+16
       203.687369604,    1.09479568884e+16
       204.024042942,     1.0947744111e+16
        204.36071628,    1.09475261505e+16
       204.697389618,    1.09473081899e+16
       205.034062957,    1.09470849763e+16
       205.370736295,    1.09468617628e+16
       205.707409633,    1.09466332248e+16
       206.044082971,    1.09464046869e+16
       206.380756309,    1.09461707515e+16
       206.717429648,    1.09459368161e+16
       207.054102986,    1.09456974083e+16
       207.390776324,    1.09454580006e+16
       207.727449662,    1.09452130439e+16
          208.064123,    1.09449680872e+16
       208.400796339,    1.09447175031e+16
       208.737469677,     1.0944466919e+16
       209.074143015,    1.09442106273e+16
       209.410816353,    1.09439543357e+16
       209.747489691,    1.09436922543e+16
        210.08416303,     1.0943430173e+16
       210.420836368,    1.09431622181e+16
       210.757509706,    1.09428942632e+16
       211.094183044,    1.09426203489e+16
       211.430856382,    1.09423464345e+16
        211.76752972,    1.09420664731e+16
       212.104203059,    1.09417865116e+16
       212.440876397,    1.09415004132e+16
       212.777549735,    1.09412143149e+16
       213.114223073,     1.0940921988e+16
       213.450896411,     1.0940629661e+16
        213.78756975,    1.09403310119e+16
       214.124243088,    1.09400323627e+16
       214.460916426,    1.09397272955e+16
       214.797589764,    1.09394222283e+16
       215.134263102,    1.09391106453e+16
       215.470936441,    1.09387990622e+16
       215.807609779,    1.09384808634e+16
       216.144283117,    1.09381626646e+16
       216.480956455,    1.09378377479e+16
       216.817629793,    1.09375128313e+16
       217.154303131,    1.09371810925e+16
        217.49097647,    1.09368493537e+16
       217.827649808,    1.09365106863e+16
       218.164323146,     1.0936172019e+16
       218.500996484,    1.09358263143e+16
       218.837669822,    1.09354806096e+16
       219.174343161,    1.09351277566e+16
       219.511016499,    1.09347749036e+16
       219.847689837,     1.0934414789e+16
       220.184363175,    1.09340546744e+16
       220.521036513,    1.09336871825e+16
       220.857709852,    1.09333196906e+16
        221.19438319,    1.09329447032e+16
       221.531056528,    1.09325697159e+16
       221.867729866,    1.09321871127e+16
       222.204403204,    1.09318045094e+16
       222.541076542,    1.09314141672e+16
       222.877749881,    1.09310238251e+16
       223.214423219,    1.09306256185e+16
       223.551096557,    1.09302274118e+16
       223.887769895,    1.09298212127e+16
       224.224443233,    1.09294150136e+16
       224.561116572,    1.09290006912e+16
        224.89778991,    1.09285863689e+16
       225.234463248,      1.092816379e+16
       225.571136586,     1.0927741211e+16
       225.907809924,    1.09273102395e+16
       226.244483263,     1.0926879268e+16
       226.581156601,    1.09264397652e+16
       226.917829939,    1.09260002623e+16
       227.254503277,    1.09255520865e+16
       227.591176615,    1.09251039107e+16
       227.927849953,    1.09246469176e+16
       228.264523292,    1.09241899244e+16
        228.60119663,    1.09237239667e+16
       228.937869968,    1.09232580089e+16
       229.274543306,    1.09227829363e+16
       229.611216644,    1.09223078637e+16
       229.947889983,     1.0921823523e+16
       230.284563321,    1.09213391824e+16
       230.621236659,    1.09208454174e+16
       230.957909997,    1.09203516524e+16
       231.294583335,    1.09198483038e+16
       231.631256674,    1.09193449552e+16
       231.967930012,    1.09188318604e+16
        232.30460335,    1.09183187656e+16
       232.641276688,     1.0917795759e+16
       232.977950026,    1.09172727524e+16
       233.314623364,    1.09167396651e+16
       233.651296703,    1.09162065777e+16
       233.987970041,    1.09156632372e+16
       234.324643379,    1.09151198968e+16
       234.661316717,    1.09145661276e+16
       234.997990055,    1.09140123585e+16
       235.334663394,    1.09134479815e+16
       235.671336732,    1.09128836046e+16
        236.00801007,    1.09123084373e+16
