------------------------------------------------------------
 solve prev v1=1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       215.470936441,      744184746177000
       215.807609779,      744730054992000
       216.144283117,      745275363807000
       216.480956455,      745818223084000
       216.817629793,      746361082360000
       217.154303131,      746901501672000
        217.49097647,      747441920984000
       217.827649808,      747979909826000
       218.164323146,      748517898667000
       218.500996484,      749053466447000
       218.837669822,      749589034227000
       219.174343161,      750122190267000
       219.511016499,      750655346308000
       219.847689837,      751186099840000
       220.184363175,      751716853372000
       220.521036513,      752245213532000
       220.857709852,      752773573692000
        221.19438319,      753299549517000
       221.531056528,      753825525341000
       221.867729866,      754349125763000
       222.204403204,      754872726185000
       222.541076542,      755393960029000
       222.877749881,      755915193873000
       223.214423219,      756434069849000
       223.551096557,      756952945826000
       223.887769895,      757469472527000
       224.224443233,      757985999227000
       224.561116572,      758500185119000
        224.89778991,      759014371010000
       225.234463248,      759526224426000
       225.571136586,      760038077842000
       225.907809924,      760547606979000
       226.244483263,      761057136116000
       226.581156601,      761564349025000
       226.917829939,      762071561933000
       227.254503277,      762576466510000
       227.591176615,      763081371086000
       227.927849953,      763583975065000
       228.264523292,      764086579044000
        228.60119663,      764586889989000
       228.937869968,      765087200934000
       229.274543306,      765585226227000
       229.611216644,      766083251520000
       229.947889983,      766578998352000
       230.284563321,      767074745185000
       230.621236659,      767568220546000
       230.957909997,      768061695907000
       231.294583335,      768552906570000
       231.631256674,      769044117234000
       231.967930012,      769533069748000
        232.30460335,      770022022262000
       232.641276688,      770508722933000
       232.977950026,      770995423603000
       233.314623364,      771479878482000
       233.651296703,      771964333361000
       233.987970041,      772446548227000
       234.324643379,      772928763093000
       234.661316717,      773408743439000
       234.997990055,      773888723784000
       235.334663394,      774366474794000
       235.671336732,      774844225805000
        236.00801007,      775319752340000
       236.344683408,      775795278875000
       236.681356746,      776268585448000
       237.018030085,      776741892021000
       237.354703423,      777212982777000
       237.691376761,      777684073534000
       238.028050099,      778152952226000
       238.364723437,      778621830918000
       238.701396776,      779088500880000
       239.038070114,      779555170843000
       239.374743452,      780019634965000
        239.71141679,      780484099087000
       240.048090128,      780946359784000
       240.384763466,      781408620481000
       240.721436805,      781868679661000
       241.058110143,      782328738841000
       241.394783481,      782786597873000
       241.731456819,      783244456905000
       242.068130157,      783700116583000
       242.404803496,      784155776261000
       242.741476834,      784609236764000
       243.078150172,      785062697267000
        243.41482351,      785513958118000
       243.751496848,      785965218970000
       244.088170187,      786414278993000
       244.424843525,      786863339016000
       244.761516863,      787310196288000
       245.098190201,      787757053559000
       245.434863539,      788201705357000
       245.771536877,      788646357155000
       246.108210216,      789088799904000
       246.444883554,      789531242653000
       246.781556892,      789971471868000
        247.11823023,      790411701082000
       247.454903568,      790849711304000
       247.791576907,      791287721525000
       248.128250245,      791723506253000
       248.464923583,      792159290980000
       248.801596921,      792592842603000
       249.138270259,      793026394226000
       249.474943598,      793457703942000
       249.811616936,      793889013659000
       250.148290274,      794318071398000
       250.484963612,      794747129137000
        250.82163695,      795173923467000
       251.158310288,      795600717797000
       251.494983627,      796025235833000
       251.831656965,      796449753869000
       252.168330303,      796871981171000
       252.505003641,      797294208474000
       252.841676979,      797714128941000
       253.178350318,      798134049408000
       253.515023656,      798551645158000
       253.851696994,      798969240908000
       254.188370332,      799384492157000
        254.52504367,      799799743406000
       254.861717009,      800212628334000
       255.198390347,      800625513261000
       255.535063685,      801036007869000
       255.871737023,      801446502477000
       256.208410361,      801854580435000
       256.545083699,      802262658393000
       256.881757038,      802668290879000
       257.218430376,      803073923364000
       257.555103714,      803477078883000
       257.891777052,      803880234402000
        258.22845039,      804280878605000
       258.565123729,      804681522808000
       258.901797067,      805079618288000
       259.238470405,      805477713768000
       259.575143743,      805873219847000
       259.911817081,      806268725926000
        260.24849042,      806661598421000
       260.585163758,      807054470916000
       260.921837096,      807444661899000
       261.258510434,      807834852881000
       261.595183772,      808222310407000
        261.93185711,      808609767933000
       262.268530449,      808994435765000
       262.605203787,      809379103597000
       262.941877125,      809760920898000
       263.278550463,      810142738199000
       263.615223801,      810521639211000
        263.95189714,      810900540223000
       264.288570478,      811276453917000
       264.625243816,      811652367611000
       264.961917154,      812025217317000
       265.298590492,      812398067024000
       265.635263831,      812767770034000
       265.971937169,      813137473044000
       266.308610507,      813503940182000
       266.645283845,      813870407320000
       266.981957183,      814233542488000
       267.318630522,      814596677656000
        267.65530386,      814956377345000
       267.991977198,      815316077034000
       268.328650536,      815672229797000
       268.665323874,      816028382561000
       269.001997212,      816380868459000
       269.338670551,      816733354356000
       269.675343889,      817082044347000
       270.012017227,      817430734339000
       270.348690565,      817775489645000
       270.685363903,      818120244951000
       271.022037242,      818460916363000
        271.35871058,      818801587774000
       271.695383918,      819138014914000
       272.032057256,      819474442053000
       272.368730594,      819806452586000
       272.705403933,      820138463118000
       273.042077271,      820465871905000
       273.378750609,      820793280691000
       273.715423947,      821115888880000
       274.052097285,      821438497069000
       274.388770623,      821756091128000
       274.725443962,      822073685187000
         275.0621173,      822386035861000
       275.398790638,      822698386534000
       275.735463976,      823005247732000
       276.072137314,      823312108929000
       276.408810653,      823613216529000
       276.745483991,      823914324129000
       277.082157329,      824209394703000
       277.418830667,      824504465277000
       277.755504005,      824793194719000
       278.092177344,      825081924162000
       278.428850682,      825363986223000
        278.76552402,      825646048285000
       279.102197358,      825921093002000
       279.438870696,      826196137719000
       279.775544034,      826463789729000
       280.112217373,      826731441739000
       280.448890711,      826991298478000
       280.785564049,      827251155218000
       281.122237387,      827502784988000
       281.458910725,      827754414759000
       281.795584064,      827997354659000
       282.132257402,      828240294559000
        282.46893074,      828474048264000
       282.805604078,      828707801969000
       283.142277416,      828931837355000
       283.478950755,      829155872741000
       283.815624093,      829369619335000
       284.152297431,      829583365929000
       284.488970769,      829786212182000
       284.825644107,      829989058436000
       285.162317445,      830180348794000
       285.498990784,      830371639152000
       285.835664122,      830550670919000
        286.17233746,      830729702686000
       286.509010798,      830895722663000
       286.845684136,      831061742640000
       287.182357475,      831213943518000
       287.519030813,      831366144396000
       287.855704151,      831503660890000
       288.192377489,      831641177385000
       288.529050827,      831763082091000
       288.865724166,      831884986797000
       289.202397504,      831990285743000
       289.539070842,      832095584689000
        289.87574418,      832183212569000
       290.212417518,      832270840449000
