------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       151.503002185,    1.10914372878e+16
       151.839675523,    1.10914372878e+16
       152.176348861,    1.10914372878e+16
       152.513022199,    1.10914372878e+16
       152.849695537,    1.10914372878e+16
       153.186368876,    1.10914372878e+16
       153.523042214,    1.10914372878e+16
       153.859715552,    1.10914372878e+16
        154.19638889,    1.10914372878e+16
       154.533062228,    1.10914372878e+16
       154.869735567,    1.10914372878e+16
       155.206408905,    1.10914372878e+16
       155.543082243,    1.10914372878e+16
       155.879755581,    1.10914372878e+16
       156.216428919,    1.10914372878e+16
       156.553102258,    1.10914372878e+16
       156.889775596,    1.10914372878e+16
       157.226448934,    1.10914372878e+16
       157.563122272,    1.10914372878e+16
        157.89979561,    1.10914372878e+16
       158.236468949,    1.10914372878e+16
       158.573142287,    1.10914372878e+16
       158.909815625,    1.10914372878e+16
       159.246488963,    1.10914372878e+16
       159.583162301,    1.10914372878e+16
       159.919835639,    1.10914372878e+16
       160.256508978,    1.10914372878e+16
       160.593182316,    1.10914372878e+16
       160.929855654,    1.10914372878e+16
       161.266528992,    1.10914372878e+16
        161.60320233,    1.10914372878e+16
       161.939875669,    1.10914372878e+16
       162.276549007,    1.10914372878e+16
       162.613222345,    1.10914372878e+16
       162.949895683,    1.10914372878e+16
       163.286569021,    1.10914372878e+16
        163.62324236,    1.10914372878e+16
       163.959915698,    1.10914372878e+16
       164.296589036,    1.10914372878e+16
       164.633262374,    1.10914372878e+16
       164.969935712,    1.10914372878e+16
        165.30660905,    1.10914372878e+16
       165.643282389,    1.10914372878e+16
       165.979955727,    1.10914372878e+16
       166.316629065,    1.10914372878e+16
       166.653302403,    1.10914372878e+16
       166.989975741,    1.10914372878e+16
        167.32664908,    1.10914372878e+16
       167.663322418,    1.10914372878e+16
       167.999995756,    1.10914372878e+16
       168.336669094,    1.10914372878e+16
       168.673342432,    1.10914372878e+16
       169.010015771,    1.10914372878e+16
       169.346689109,    1.10914372878e+16
       169.683362447,    1.10914372878e+16
       170.020035785,    1.10914372878e+16
       170.356709123,    1.10914372878e+16
       170.693382461,    1.10914372878e+16
         171.0300558,    1.10914372878e+16
       171.366729138,    1.10914372878e+16
       171.703402476,    1.10914372878e+16
       172.040075814,    1.10914372878e+16
       172.376749152,    1.10914372878e+16
       172.713422491,    1.10914372878e+16
       173.050095829,    1.10914372878e+16
       173.386769167,    1.10914372878e+16
       173.723442505,    1.10914372878e+16
       174.060115843,    1.10914372878e+16
       174.396789182,    1.10914372878e+16
        174.73346252,    1.10914372878e+16
       175.070135858,    1.10914372878e+16
       175.406809196,    1.10914372878e+16
       175.743482534,    1.10914372878e+16
       176.080155872,    1.10914372878e+16
       176.416829211,    1.10914372878e+16
       176.753502549,    1.10914372878e+16
       177.090175887,    1.10914372878e+16
       177.426849225,    1.10914372878e+16
       177.763522563,    1.10914372878e+16
       178.100195902,    1.10914372878e+16
        178.43686924,    1.10914372878e+16
       178.773542578,    1.10914372878e+16
       179.110215916,    1.10914372878e+16
       179.446889254,    1.10914372878e+16
       179.783562593,    1.10914372878e+16
       180.120235931,    1.10914372878e+16
       180.456909269,    1.10914372878e+16
       180.793582607,    1.10914372878e+16
       181.130255945,    1.10914372878e+16
       181.466929283,    1.10914372878e+16
       181.803602622,    1.10914372878e+16
        182.14027596,    1.10914372878e+16
       182.476949298,    1.10914372878e+16
       182.813622636,    1.10914372878e+16
       183.150295974,    1.10914372878e+16
       183.486969313,    1.10914372878e+16
       183.823642651,    1.10914372878e+16
       184.160315989,    1.10914372878e+16
       184.496989327,    1.10914372878e+16
       184.833662665,    1.10914372878e+16
       185.170336004,    1.10914372878e+16
       185.507009342,    1.10914372878e+16
        185.84368268,    1.10914372878e+16
       186.180356018,    1.10914372878e+16
       186.517029356,    1.10914372878e+16
       186.853702695,    1.10914372878e+16
       187.190376033,    1.10914372878e+16
       187.527049371,    1.10914372878e+16
       187.863722709,    1.10914372878e+16
       188.200396047,    1.10914372878e+16
       188.537069385,    1.10914372878e+16
       188.873742724,    1.10914372878e+16
       189.210416062,    1.10914372878e+16
         189.5470894,    1.10914372878e+16
       189.883762738,    1.10914372878e+16
       190.220436076,    1.10914372878e+16
       190.557109415,    1.10914372878e+16
       190.893782753,    1.10914372878e+16
       191.230456091,    1.10914372878e+16
       191.567129429,    1.10914372878e+16
       191.903802767,    1.10914372878e+16
       192.240476106,    1.10914372878e+16
       192.577149444,    1.10914372878e+16
       192.913822782,    1.10914372878e+16
        193.25049612,    1.10914372878e+16
       193.587169458,    1.10914372878e+16
       193.923842796,    1.10914372878e+16
       194.260516135,    1.10914372878e+16
       194.597189473,    1.10914372878e+16
       194.933862811,    1.10914372878e+16
       195.270536149,    1.10914372878e+16
       195.607209487,    1.10914372878e+16
       195.943882826,    1.10914372878e+16
       196.280556164,    1.10914372878e+16
       196.617229502,    1.10914372878e+16
        196.95390284,    1.10914372878e+16
       197.290576178,    1.10914372878e+16
       197.627249517,    1.10914372878e+16
       197.963922855,    1.10914372878e+16
       198.300596193,    1.10914372878e+16
       198.637269531,    1.10914372878e+16
       198.973942869,    1.10914372878e+16
       199.310616207,    1.10914372878e+16
       199.647289546,    1.10914372878e+16
       199.983962884,    1.10914372878e+16
       200.320636222,    1.10914372878e+16
        200.65730956,    1.10914372878e+16
       200.993982898,    1.10914372878e+16
       201.330656237,    1.10914372878e+16
       201.667329575,    1.10914372878e+16
       202.004002913,    1.10914372878e+16
       202.340676251,    1.10914372878e+16
       202.677349589,    1.10914372878e+16
       203.014022928,    1.10914372878e+16
       203.350696266,    1.10914372878e+16
       203.687369604,    1.10914372878e+16
       204.024042942,    1.10914372878e+16
        204.36071628,    1.10914372878e+16
       204.697389618,    1.10914372878e+16
       205.034062957,    1.10914372878e+16
       205.370736295,    1.10914372878e+16
       205.707409633,    1.10914372878e+16
       206.044082971,    1.10914372878e+16
       206.380756309,    1.10914372878e+16
       206.717429648,    1.10914372878e+16
       207.054102986,    1.10914372878e+16
       207.390776324,    1.10914372878e+16
       207.727449662,    1.10914372878e+16
          208.064123,    1.10914372878e+16
       208.400796339,    1.10914372878e+16
       208.737469677,    1.10914372878e+16
       209.074143015,    1.10914372878e+16
       209.410816353,    1.10914372878e+16
       209.747489691,    1.10914372878e+16
        210.08416303,    1.10914372878e+16
       210.420836368,    1.10914372878e+16
       210.757509706,    1.10914372878e+16
       211.094183044,    1.10914372878e+16
       211.430856382,    1.10914372878e+16
        211.76752972,    1.10914372878e+16
       212.104203059,    1.10914372878e+16
       212.440876397,    1.10914372878e+16
       212.777549735,    1.10914372878e+16
       213.114223073,    1.10914372878e+16
       213.450896411,    1.10914372878e+16
        213.78756975,    1.10914372878e+16
       214.124243088,    1.10914372878e+16
       214.460916426,    1.10914372878e+16
       214.797589764,    1.10914372878e+16
       215.134263102,    1.10914372878e+16
       215.470936441,    1.10914372878e+16
       215.807609779,    1.10914372878e+16
       216.144283117,    1.10914372878e+16
       216.480956455,    1.10914372878e+16
       216.817629793,    1.10914372878e+16
       217.154303131,    1.10914372878e+16
        217.49097647,    1.10914372878e+16
       217.827649808,    1.10914372878e+16
       218.164323146,    1.10914372878e+16
       218.500996484,    1.10914372878e+16
       218.837669822,    1.10914372878e+16
       219.174343161,    1.10914372878e+16
       219.511016499,    1.10914372878e+16
       219.847689837,    1.10914372878e+16
       220.184363175,    1.10914372878e+16
       220.521036513,    1.10914372878e+16
       220.857709852,    1.10914372878e+16
        221.19438319,    1.10914372878e+16
       221.531056528,    1.10914372878e+16
       221.867729866,    1.10914372878e+16
       222.204403204,    1.10914372878e+16
       222.541076542,    1.10914372878e+16
       222.877749881,    1.10914372878e+16
       223.214423219,    1.10914372878e+16
       223.551096557,    1.10914372878e+16
       223.887769895,    1.10914372878e+16
       224.224443233,    1.10914372878e+16
       224.561116572,    1.10914372878e+16
        224.89778991,    1.10914372878e+16
       225.234463248,    1.10914372878e+16
       225.571136586,    1.10914372878e+16
       225.907809924,    1.10914372878e+16
       226.244483263,    1.10914372878e+16
       226.581156601,    1.10914372878e+16
       226.917829939,    1.10914372878e+16
       227.254503277,    1.10914372878e+16
       227.591176615,    1.10914372878e+16
       227.927849953,    1.10914372878e+16
       228.264523292,    1.10914372878e+16
        228.60119663,    1.10914372878e+16
       228.937869968,    1.10914372878e+16
       229.274543306,    1.10914372878e+16
