------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       174.060115843,       -1.15234096394
       174.396789182,       -1.15183996194
        174.73346252,       -1.15133895994
       175.070135858,       -1.15083795793
       175.406809196,       -1.15033695593
       175.743482534,       -1.14983595392
       176.080155872,       -1.14933495192
       176.416829211,       -1.14883394992
       176.753502549,       -1.14833294791
       177.090175887,       -1.14783194591
       177.426849225,        -1.1473309439
       177.763522563,        -1.1468299419
       178.100195902,        -1.1463289399
        178.43686924,       -1.14582793789
       178.773542578,       -1.14532693589
       179.110215916,       -1.14482593388
       179.446889254,       -1.14432493188
       179.783562593,       -1.14382392988
       180.120235931,       -1.14332292787
       180.456909269,       -1.14282192587
       180.793582607,       -1.14232092386
       181.130255945,       -1.14181992186
       181.466929283,       -1.14131891986
       181.803602622,       -1.14081791785
        182.14027596,       -1.14031691585
       182.476949298,       -1.13981591384
       182.813622636,       -1.13931491184
       183.150295974,       -1.13881390984
       183.486969313,       -1.13831290783
       183.823642651,       -1.13781190583
       184.160315989,       -1.13731090382
       184.496989327,       -1.13680990182
       184.833662665,       -1.13630889982
       185.170336004,       -1.13580789781
       185.507009342,       -1.13530689581
        185.84368268,        -1.1348058938
       186.180356018,        -1.1343048918
       186.517029356,        -1.1338038898
       186.853702695,       -1.13330288779
       187.190376033,       -1.13280188579
       187.527049371,       -1.13230088378
       187.863722709,       -1.13179988178
       188.200396047,       -1.13129887978
       188.537069385,       -1.13079787777
       188.873742724,       -1.13029687577
       189.210416062,       -1.12979587376
         189.5470894,       -1.12929487176
       189.883762738,       -1.12879386976
       190.220436076,       -1.12829286775
       190.557109415,       -1.12779186575
       190.893782753,       -1.12729086374
       191.230456091,       -1.12678986174
       191.567129429,       -1.12628885974
       191.903802767,       -1.12578785773
       192.240476106,       -1.12528685573
       192.577149444,       -1.12478585372
       192.913822782,       -1.12428485172
        193.25049612,       -1.12378384972
       193.587169458,       -1.12328284771
       193.923842796,       -1.12278184571
       194.260516135,        -1.1222808437
       194.597189473,        -1.1217798417
       194.933862811,        -1.1212788397
       195.270536149,       -1.12077783769
       195.607209487,       -1.12027683569
       195.943882826,       -1.11977583368
       196.280556164,       -1.11927483168
       196.617229502,       -1.11877382968
        196.95390284,       -1.11827282767
       197.290576178,       -1.11777182567
       197.627249517,       -1.11727082366
       197.963922855,       -1.11676982166
       198.300596193,       -1.11626881966
       198.637269531,       -1.11576781765
       198.973942869,       -1.11526681565
       199.310616207,       -1.11476581364
       199.647289546,       -1.11426481164
       199.983962884,       -1.11376380964
       200.320636222,       -1.11326280763
        200.65730956,       -1.11276180563
       200.993982898,       -1.11226080362
       201.330656237,       -1.11175980162
       201.667329575,       -1.11125879962
       202.004002913,       -1.11075779761
       202.340676251,       -1.11025679561
       202.677349589,        -1.1097557936
       203.014022928,        -1.1092547916
       203.350696266,        -1.1087537896
       203.687369604,       -1.10825278759
       204.024042942,       -1.10775178559
        204.36071628,       -1.10725078358
       204.697389618,       -1.10674978158
       205.034062957,       -1.10624877958
       205.370736295,       -1.10574777757
       205.707409633,       -1.10524677557
       206.044082971,       -1.10474577356
       206.380756309,       -1.10424477156
       206.717429648,       -1.10374376956
       207.054102986,       -1.10324276755
       207.390776324,       -1.10274176555
       207.727449662,       -1.10224076354
          208.064123,       -1.10173976154
       208.400796339,       -1.10123875954
       208.737469677,       -1.10073775753
       209.074143015,       -1.10023675553
       209.410816353,       -1.09973575352
       209.747489691,       -1.09923475152
        210.08416303,       -1.09873374952
       210.420836368,       -1.09823274751
       210.757509706,       -1.09773174551
       211.094183044,        -1.0972307435
       211.430856382,        -1.0967297415
        211.76752972,        -1.0962287395
       212.104203059,       -1.09572773749
       212.440876397,       -1.09522673549
       212.777549735,       -1.09472573348
       213.114223073,       -1.09422473148
       213.450896411,       -1.09372372948
        213.78756975,       -1.09322272747
       214.124243088,       -1.09272172547
       214.460916426,       -1.09222072346
       214.797589764,       -1.09171972146
       215.134263102,       -1.09121871946
       215.470936441,       -1.09071771745
       215.807609779,       -1.09021671545
       216.144283117,       -1.08971571344
       216.480956455,       -1.08921471144
