------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       197.627249517,      -0.911359000016
       197.963922855,      -0.911359000016
       198.300596193,      -0.911359000016
       198.637269531,      -0.911359000016
       198.973942869,      -0.911359000016
       199.310616207,      -0.911359000016
       199.647289546,      -0.911359000016
       199.983962884,      -0.911359000016
       200.320636222,      -0.911359000016
        200.65730956,      -0.911359000016
       200.993982898,      -0.911359000016
       201.330656237,      -0.911359000016
       201.667329575,      -0.911359000016
       202.004002913,      -0.911359000016
       202.340676251,      -0.911359000016
       202.677349589,      -0.911359000016
       203.014022928,      -0.911359000016
       203.350696266,      -0.911359000016
       203.687369604,      -0.911359000016
       204.024042942,      -0.911359000016
        204.36071628,      -0.911359000016
       204.697389618,      -0.911359000016
       205.034062957,      -0.911359000016
       205.370736295,      -0.911359000016
       205.707409633,      -0.911359000016
       206.044082971,      -0.911359000016
       206.380756309,      -0.911359000016
       206.717429648,      -0.911359000016
       207.054102986,      -0.911359000016
       207.390776324,      -0.911359000016
       207.727449662,      -0.911359000016
          208.064123,      -0.911359000016
       208.400796339,      -0.911359000016
       208.737469677,      -0.911359000016
       209.074143015,      -0.911359000016
       209.410816353,      -0.911359000016
       209.747489691,      -0.911359000016
        210.08416303,      -0.911359000016
       210.420836368,      -0.911359000016
       210.757509706,      -0.911359000016
       211.094183044,      -0.911359000016
       211.430856382,      -0.911359000016
        211.76752972,      -0.911359000016
       212.104203059,      -0.911359000016
       212.440876397,      -0.911359000016
       212.777549735,      -0.911359000016
       213.114223073,      -0.911359000016
       213.450896411,      -0.911359000016
        213.78756975,      -0.911359000016
       214.124243088,      -0.911359000016
       214.460916426,      -0.911359000016
       214.797589764,      -0.911359000016
       215.134263102,      -0.911359000016
       215.470936441,      -0.911359000016
       215.807609779,      -0.911359000016
       216.144283117,      -0.911359000016
       216.480956455,      -0.911359000016
       216.817629793,      -0.911359000016
       217.154303131,      -0.911359000016
        217.49097647,      -0.911359000016
       217.827649808,      -0.911359000016
       218.164323146,      -0.911359000016
       218.500996484,      -0.911359000016
       218.837669822,      -0.911359000016
       219.174343161,      -0.911359000016
       219.511016499,      -0.911359000016
       219.847689837,      -0.911359000016
       220.184363175,      -0.911359000016
       220.521036513,      -0.911359000016
       220.857709852,      -0.911359000016
        221.19438319,      -0.911359000016
       221.531056528,      -0.911359000016
       221.867729866,      -0.911359000016
       222.204403204,      -0.911359000016
       222.541076542,      -0.911359000016
       222.877749881,      -0.911359000016
       223.214423219,      -0.911359000016
       223.551096557,      -0.911359000016
       223.887769895,      -0.911359000016
       224.224443233,      -0.911359000016
       224.561116572,      -0.911359000016
        224.89778991,      -0.911359000016
       225.234463248,      -0.911359000016
       225.571136586,      -0.911359000016
       225.907809924,      -0.911359000016
       226.244483263,      -0.911359000016
       226.581156601,      -0.911359000016
       226.917829939,      -0.911359000016
       227.254503277,      -0.911359000016
       227.591176615,      -0.911359000016
       227.927849953,      -0.911359000016
       228.264523292,      -0.911359000016
        228.60119663,      -0.911359000016
       228.937869968,      -0.911359000016
       229.274543306,      -0.911359000016
       229.611216644,      -0.911359000016
       229.947889983,      -0.911359000016
       230.284563321,      -0.911359000016
       230.621236659,      -0.911359000016
       230.957909997,      -0.911359000016
       231.294583335,      -0.911359000016
       231.631256674,      -0.911359000016
       231.967930012,      -0.911359000016
        232.30460335,      -0.911359000016
       232.641276688,      -0.911359000016
       232.977950026,      -0.911359000016
       233.314623364,      -0.911359000016
       233.651296703,      -0.911359000016
       233.987970041,      -0.911359000016
       234.324643379,      -0.911359000016
       234.661316717,      -0.911359000016
       234.997990055,      -0.911359000016
       235.334663394,      -0.911359000016
       235.671336732,      -0.911359000016
        236.00801007,      -0.911359000016
       236.344683408,      -0.911359000016
       236.681356746,      -0.911359000016
       237.018030085,      -0.911359000016
       237.354703423,      -0.911359000016
       237.691376761,      -0.911359000016
       238.028050099,      -0.911359000016
       238.364723437,      -0.911359000016
       238.701396776,      -0.911359000016
       239.038070114,      -0.911359000016
       239.374743452,      -0.911359000016
        239.71141679,      -0.911359000016
       240.048090128,      -0.911359000016
       240.384763466,      -0.911359000016
       240.721436805,      -0.911359000016
       241.058110143,      -0.911359000016
       241.394783481,      -0.911359000016
       241.731456819,      -0.911359000016
       242.068130157,      -0.911359000016
       242.404803496,      -0.911359000016
       242.741476834,      -0.911359000016
       243.078150172,      -0.911359000016
        243.41482351,      -0.911359000016
       243.751496848,      -0.911359000016
       244.088170187,      -0.911359000016
       244.424843525,      -0.911359000016
       244.761516863,      -0.911359000016
       245.098190201,      -0.911359000016
       245.434863539,      -0.911359000016
       245.771536877,      -0.911359000016
       246.108210216,      -0.911359000016
       246.444883554,      -0.911359000016
       246.781556892,      -0.911359000016
        247.11823023,      -0.911359000016
       247.454903568,      -0.911359000016
       247.791576907,      -0.911359000016
       248.128250245,      -0.911359000016
       248.464923583,      -0.911359000016
       248.801596921,      -0.911359000016
       249.138270259,      -0.911359000016
       249.474943598,      -0.911359000016
       249.811616936,      -0.911359000016
       250.148290274,      -0.911359000016
       250.484963612,      -0.911359000016
        250.82163695,      -0.911359000016
       251.158310288,      -0.911359000016
       251.494983627,      -0.911359000016
       251.831656965,      -0.911359000016
       252.168330303,      -0.911359000016
       252.505003641,      -0.911359000016
       252.841676979,      -0.911359000016
       253.178350318,      -0.911359000016
       253.515023656,      -0.911359000016
       253.851696994,      -0.911359000016
       254.188370332,      -0.911359000016
        254.52504367,      -0.911359000016
       254.861717009,      -0.911359000016
       255.198390347,      -0.911359000016
       255.535063685,      -0.911359000016
       255.871737023,      -0.911359000016
       256.208410361,      -0.911359000016
       256.545083699,      -0.911359000016
       256.881757038,      -0.911359000016
       257.218430376,      -0.911359000016
       257.555103714,      -0.911359000016
       257.891777052,      -0.911359000016
        258.22845039,      -0.911359000016
       258.565123729,      -0.911359000016
       258.901797067,      -0.911359000016
       259.238470405,      -0.911359000016
       259.575143743,      -0.911359000016
       259.911817081,      -0.911359000016
        260.24849042,      -0.911359000016
       260.585163758,      -0.911359000016
       260.921837096,      -0.911359000016
       261.258510434,      -0.911359000016
       261.595183772,      -0.911359000016
        261.93185711,      -0.911359000016
       262.268530449,      -0.911359000016
       262.605203787,      -0.911359000016
       262.941877125,      -0.911359000016
       263.278550463,      -0.911359000016
       263.615223801,      -0.911359000016
        263.95189714,      -0.911359000016
       264.288570478,      -0.911359000016
       264.625243816,      -0.911359000016
       264.961917154,      -0.911359000016
       265.298590492,      -0.911359000016
       265.635263831,      -0.911359000016
       265.971937169,      -0.911359000016
       266.308610507,      -0.911359000016
       266.645283845,      -0.911359000016
       266.981957183,      -0.911359000016
       267.318630522,      -0.911359000016
        267.65530386,      -0.911359000016
       267.991977198,      -0.911359000016
       268.328650536,      -0.911359000016
       268.665323874,      -0.911359000016
       269.001997212,      -0.911359000016
       269.338670551,      -0.911359000016
       269.675343889,      -0.911359000016
       270.012017227,      -0.911359000016
       270.348690565,      -0.911359000016
       270.685363903,      -0.911359000016
       271.022037242,      -0.911359000016
        271.35871058,      -0.911359000016
       271.695383918,      -0.911359000016
       272.032057256,      -0.911359000016
       272.368730594,      -0.911359000016
       272.705403933,      -0.911359000016
       273.042077271,      -0.911359000016
       273.378750609,      -0.911359000016
       273.715423947,      -0.911359000016
       274.052097285,      -0.911359000016
       274.388770623,      -0.911359000016
       274.725443962,      -0.911359000016
         275.0621173,      -0.911359000016
       275.398790638,      -0.911359000016
       275.735463976,      -0.911359000016
       276.072137314,      -0.911359000016
       276.408810653,      -0.911359000016
       276.745483991,      -0.911359000016
       277.082157329,      -0.911359000016
       277.418830667,      -0.911359000016
       277.755504005,      -0.911359000016
       278.092177344,      -0.911359000016
       278.428850682,      -0.911359000016
        278.76552402,      -0.911359000016
       279.102197358,      -0.911359000016
       279.438870696,      -0.911359000016
       279.775544034,      -0.911359000016
       280.112217373,      -0.911359000016
       280.448890711,      -0.911359000016
       280.785564049,      -0.911359000016
       281.122237387,      -0.911359000016
       281.458910725,      -0.911359000016
       281.795584064,      -0.911359000016
       282.132257402,      -0.911359000016
        282.46893074,      -0.911359000016
       282.805604078,      -0.911359000016
       283.142277416,      -0.911359000016
       283.478950755,      -0.911359000016
       283.815624093,      -0.911359000016
