------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       94.9418813691,    9.18412042522e-17
       95.2785547073,    9.18412042522e-17
       95.6152280455,    9.18412042522e-17
       95.9519013837,    9.18412042522e-17
       96.2885747219,    9.18412042522e-17
         96.62524806,    9.18412042522e-17
       96.9619213982,    9.18412042522e-17
       97.2985947364,    9.18412042522e-17
       97.6352680746,    9.18412042522e-17
       97.9719414128,    9.18412042522e-17
        98.308614751,    9.18412042522e-17
       98.6452880892,    9.18412042522e-17
       98.9819614274,    9.18412042522e-17
       99.3186347655,    9.18412042522e-17
       99.6553081037,    9.18412042522e-17
       99.9919814419,    9.18412042522e-17
        100.32865478,    9.18412042522e-17
       100.665328118,    9.18412042522e-17
       101.002001456,    9.18412042522e-17
       101.338674795,    9.18412042522e-17
       101.675348133,    9.18412042522e-17
       102.012021471,    9.18412042522e-17
       102.348694809,    9.18412042522e-17
       102.685368147,    9.18412042522e-17
       103.022041486,    9.18412042522e-17
       103.358714824,    9.18412042522e-17
       103.695388162,    9.18412042522e-17
         104.0320615,    9.18412042522e-17
       104.368734838,    9.18412042522e-17
       104.705408177,    9.18412042522e-17
       105.042081515,    9.18412042522e-17
       105.378754853,    9.18412042522e-17
       105.715428191,    9.18412042522e-17
       106.052101529,    9.18412042522e-17
       106.388774868,    9.18412042522e-17
       106.725448206,    9.18412042522e-17
       107.062121544,    9.18412042522e-17
       107.398794882,    9.18412042522e-17
        107.73546822,    9.18412042522e-17
       108.072141558,    9.18412042522e-17
       108.408814897,    9.18412042522e-17
       108.745488235,    9.18412042522e-17
       109.082161573,    9.18412042522e-17
       109.418834911,    9.18412042522e-17
       109.755508249,    9.18412042522e-17
       110.092181588,    9.18412042522e-17
       110.428854926,    9.18412042522e-17
       110.765528264,    9.18412042522e-17
       111.102201602,    9.18412042522e-17
        111.43887494,    9.18412042522e-17
       111.775548279,    9.18412042522e-17
       112.112221617,    9.18412042522e-17
       112.448894955,    9.18412042522e-17
       112.785568293,    9.18412042522e-17
       113.122241631,    9.18412042522e-17
       113.458914969,    9.18412042522e-17
       113.795588308,    9.18412042522e-17
       114.132261646,    9.18412042522e-17
       114.468934984,    9.18412042522e-17
       114.805608322,    9.18412042522e-17
        115.14228166,    9.18412042522e-17
       115.478954999,    9.18412042522e-17
       115.815628337,    9.18412042522e-17
       116.152301675,    9.18412042522e-17
       116.488975013,    9.18412042522e-17
       116.825648351,    9.18412042522e-17
        117.16232169,    9.18412042522e-17
       117.498995028,    9.18412042522e-17
       117.835668366,    9.18412042522e-17
       118.172341704,    9.18412042522e-17
       118.509015042,    9.18412042522e-17
        118.84568838,    9.18412042522e-17
       119.182361719,    9.18412042522e-17
       119.519035057,    9.18412042522e-17
       119.855708395,    9.18412042522e-17
       120.192381733,    9.18412042522e-17
       120.529055071,    9.18412042522e-17
        120.86572841,    9.18412042522e-17
       121.202401748,    9.18412042522e-17
       121.539075086,    9.18412042522e-17
       121.875748424,    9.18412042522e-17
       122.212421762,    9.18412042522e-17
       122.549095101,    9.18412042522e-17
       122.885768439,    9.18412042522e-17
       123.222441777,    9.18412042522e-17
       123.559115115,    9.18412042522e-17
       123.895788453,    9.18412042522e-17
       124.232461791,    9.18412042522e-17
        124.56913513,    9.18412042522e-17
       124.905808468,    9.18412042522e-17
       125.242481806,    9.18412042522e-17
       125.579155144,    9.18412042522e-17
       125.915828482,    9.18412042522e-17
       126.252501821,    9.18412042522e-17
       126.589175159,    9.18412042522e-17
       126.925848497,    9.18412042522e-17
       127.262521835,    9.18412042522e-17
       127.599195173,    9.18412042522e-17
       127.935868512,    9.18412042522e-17
        128.27254185,    9.18412042522e-17
       128.609215188,    9.18412042522e-17
       128.945888526,    9.18412042522e-17
       129.282561864,    9.18412042522e-17
       129.619235202,    9.18412042522e-17
       129.955908541,    9.18412042522e-17
       130.292581879,    9.18412042522e-17
       130.629255217,    9.18412042522e-17
       130.965928555,    9.18412042522e-17
       131.302601893,    9.18412042522e-17
       131.639275232,    9.18412042522e-17
        131.97594857,    9.18412042522e-17
       132.312621908,    9.18412042522e-17
       132.649295246,    9.18412042522e-17
       132.985968584,    9.18412042522e-17
       133.322641923,    9.18412042522e-17
       133.659315261,    9.18412042522e-17
       133.995988599,    9.18412042522e-17
