------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Electrostatic Potential (V)
       105.378754853,       0.700427962099
       105.715428191,       0.699926960095
       106.052101529,       0.699425958091
       106.388774868,       0.698924956087
       106.725448206,       0.698423954083
       107.062121544,       0.697922952079
       107.398794882,       0.697421950075
        107.73546822,       0.696920948071
       108.072141558,       0.696419946067
       108.408814897,       0.695918944063
       108.745488235,       0.695417942059
       109.082161573,       0.694916940055
       109.418834911,       0.694415938051
       109.755508249,       0.693914936047
       110.092181588,       0.693413934043
       110.428854926,       0.692912932039
       110.765528264,       0.692411930035
       111.102201602,       0.691910928031
        111.43887494,       0.691409926027
       111.775548279,       0.690908924023
       112.112221617,       0.690407922019
       112.448894955,       0.689906920015
       112.785568293,       0.689405918011
       113.122241631,       0.688904916007
       113.458914969,       0.688403914003
       113.795588308,       0.687902911999
       114.132261646,       0.687401909995
       114.468934984,       0.686900907991
       114.805608322,       0.686399905987
        115.14228166,       0.685898903983
       115.478954999,       0.685397901979
       115.815628337,       0.684896899975
       116.152301675,       0.684395897971
       116.488975013,       0.683894895967
       116.825648351,       0.683393893963
        117.16232169,       0.682892891959
       117.498995028,       0.682391889955
       117.835668366,       0.681890887951
       118.172341704,       0.681389885947
       118.509015042,       0.680888883943
        118.84568838,       0.680387881939
       119.182361719,       0.679886879935
       119.519035057,       0.679385877931
       119.855708395,       0.678884875927
       120.192381733,       0.678383873923
       120.529055071,       0.677882871919
        120.86572841,       0.677381869915
       121.202401748,       0.676880867911
       121.539075086,       0.676379865907
       121.875748424,       0.675878863903
       122.212421762,       0.675377861899
       122.549095101,       0.674876859895
       122.885768439,       0.674375857891
       123.222441777,       0.673874855887
       123.559115115,       0.673373853883
       123.895788453,       0.672872851879
       124.232461791,       0.672371849875
        124.56913513,       0.671870847871
       124.905808468,       0.671369845867
       125.242481806,       0.670868843863
       125.579155144,       0.670367841859
       125.915828482,       0.669866839855
       126.252501821,       0.669365837851
       126.589175159,       0.668864835847
       126.925848497,       0.668363833843
       127.262521835,       0.667862831839
       127.599195173,       0.667361829835
       127.935868512,       0.666860827831
        128.27254185,       0.666359825827
       128.609215188,       0.665858823823
       128.945888526,       0.665357821819
       129.282561864,       0.664856819815
       129.619235202,       0.664355817811
       129.955908541,       0.663854815807
       130.292581879,       0.663353813803
       130.629255217,       0.662852811799
       130.965928555,       0.662351809795
       131.302601893,       0.661850807791
       131.639275232,       0.661349805787
        131.97594857,       0.660848803783
       132.312621908,       0.660347801779
       132.649295246,       0.659846799775
       132.985968584,       0.659345797771
       133.322641923,       0.658844795767
       133.659315261,       0.658343793763
       133.995988599,       0.657842791759
       134.332661937,       0.657341789755
       134.669335275,       0.656840787751
       135.006008614,       0.656339785747
       135.342681952,       0.655838783743
        135.67935529,       0.655337781739
       136.016028628,       0.654836779735
       136.352701966,        0.65433577773
       136.689375304,       0.653834775726
       137.026048643,       0.653333773722
       137.362721981,       0.652832771718
       137.699395319,       0.652331769714
       138.036068657,        0.65183076771
       138.372741995,       0.651329765706
       138.709415334,       0.650828763702
       139.046088672,       0.650327761698
        139.38276201,       0.649826759694
       139.719435348,        0.64932575769
       140.056108686,       0.648824755686
       140.392782025,       0.648323753682
       140.729455363,       0.647822751678
       141.066128701,       0.647321749674
       141.402802039,        0.64682074767
       141.739475377,       0.646319745666
       142.076148715,       0.645818743662
       142.412822054,       0.645317741658
       142.749495392,       0.644816739654
        143.08616873,        0.64431573765
       143.422842068,       0.643814735646
       143.759515406,       0.643313733642
       144.096188745,       0.642812731638
       144.432862083,       0.642311729634
       144.769535421,        0.64181072763
       145.106208759,       0.641309725626
       145.442882097,       0.640808723622
       145.779555436,       0.640307721618
       146.116228774,       0.639806719614
       146.452902112,        0.63930571761
        146.78957545,       0.638804715606
       147.126248788,       0.638303713602
       147.462922126,       0.637802711598
       147.799595465,       0.637301709594
       148.136268803,        0.63680070759
       148.472942141,       0.636299705586
       148.809615479,       0.635798703582
       149.146288817,       0.635297701578
       149.482962156,       0.634796699574
       149.819635494,        0.63429569757
       150.156308832,       0.633794695566
        150.49298217,       0.633293693562
       150.829655508,       0.632792691558
       151.166328847,       0.632291689554
       151.503002185,        0.63179068755
       151.839675523,       0.631289685546
       152.176348861,       0.630788683542
       152.513022199,       0.630287681538
       152.849695537,       0.629786679534
       153.186368876,        0.62928567753
       153.523042214,       0.628784675526
       153.859715552,       0.628283673522
        154.19638889,       0.627782671518
       154.533062228,       0.627281669514
       154.869735567,        0.62678066751
       155.206408905,       0.626279665506
