------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Conduction Band Potential (eV)
       44.4408806409,      -0.225226735487
        44.777553979,      -0.224725733483
       45.1142273172,      -0.224224731479
       45.4509006554,      -0.223723729475
       45.7875739936,      -0.223222727471
       46.1242473318,      -0.222721725467
         46.46092067,      -0.222220723463
       46.7975940082,      -0.221719721459
       47.1342673464,      -0.221218719455
       47.4709406846,      -0.220717717451
       47.8076140227,      -0.220216715447
       48.1442873609,      -0.219715713443
       48.4809606991,      -0.219214711439
       48.8176340373,      -0.218713709435
       49.1543073755,      -0.218212707431
       49.4909807137,      -0.217711705427
       49.8276540519,      -0.217210703423
       50.1643273901,      -0.216709701419
       50.5010007282,      -0.216208699415
       50.8376740664,      -0.215707697411
       51.1743474046,      -0.215206695407
       51.5110207428,      -0.214705693403
        51.847694081,      -0.214204691399
       52.1843674192,      -0.213703689395
       52.5210407574,      -0.213202687391
       52.8577140956,      -0.212701685387
       53.1943874338,      -0.212200683383
       53.5310607719,      -0.211699681379
       53.8677341101,      -0.211198679375
       54.2044074483,      -0.210697677371
       54.5410807865,      -0.210196675367
       54.8777541247,      -0.209695673363
       55.2144274629,      -0.209194671359
       55.5511008011,      -0.208693669355
       55.8877741393,      -0.208192667351
       56.2244474774,      -0.207691665347
       56.5611208156,      -0.207190663343
       56.8977941538,      -0.206689661339
        57.234467492,      -0.206188659335
       57.5711408302,      -0.205687657331
       57.9078141684,      -0.205186655327
       58.2444875066,      -0.204685653323
       58.5811608448,      -0.204184651319
        58.917834183,      -0.203683649315
       59.2545075211,      -0.203182647311
       59.5911808593,      -0.202681645307
       59.9278541975,      -0.202180643303
       60.2645275357,      -0.201679641299
       60.6012008739,      -0.201178639295
       60.9378742121,      -0.200677637291
       61.2745475503,      -0.200176635287
       61.6112208885,      -0.199675633283
       61.9478942266,      -0.199174631279
       62.2845675648,      -0.198673629275
        62.621240903,      -0.198172627271
       62.9579142412,      -0.197671625267
       63.2945875794,      -0.197170623263
       63.6312609176,      -0.196669621259
       63.9679342558,      -0.196168619255
        64.304607594,      -0.195667617251
       64.6412809322,      -0.195166615247
       64.9779542703,      -0.194665613243
       65.3146276085,      -0.194164611239
       65.6513009467,      -0.193663609235
       65.9879742849,      -0.193162607231
       66.3246476231,      -0.192661605227
       66.6613209613,      -0.192160603223
       66.9979942995,      -0.191659601219
       67.3346676377,      -0.191158599215
       67.6713409758,      -0.190657597211
        68.008014314,      -0.190156595207
       68.3446876522,      -0.189655593203
       68.6813609904,      -0.189154591199
       69.0180343286,      -0.188653589195
       69.3547076668,      -0.188152587191
        69.691381005,      -0.187651585187
       70.0280543432,      -0.187150583183
       70.3647276814,      -0.186649581179
       70.7014010195,      -0.186148579175
       71.0380743577,      -0.185647577171
       71.3747476959,      -0.185146575167
       71.7114210341,      -0.184645573163
       72.0480943723,      -0.184144571159
       72.3847677105,      -0.183643569155
       72.7214410487,      -0.183142567151
       73.0581143869,      -0.182641565147
        73.394787725,      -0.182140563143
       73.7314610632,      -0.181639561139
       74.0681344014,      -0.181138559135
       74.4048077396,      -0.180637557131
       74.7414810778,      -0.180136555127
        75.078154416,      -0.179635553123
       75.4148277542,      -0.179134551119
       75.7515010924,      -0.178633549115
       76.0881744306,       -0.17813254711
       76.4248477687,      -0.177631545106
       76.7615211069,      -0.177130543102
       77.0981944451,      -0.176629541098
       77.4348677833,      -0.176128539094
       77.7715411215,       -0.17562753709
       78.1082144597,      -0.175126535086
       78.4448877979,      -0.174625533082
       78.7815611361,      -0.174124531078
       79.1182344743,      -0.173623529074
       79.4549078124,       -0.17312252707
       79.7915811506,      -0.172621525066
       80.1282544888,      -0.172120523062
        80.464927827,      -0.171619521058
       80.8016011652,      -0.171118519054
       81.1382745034,       -0.17061751705
       81.4749478416,      -0.170116515046
       81.8116211798,      -0.169615513042
       82.1482945179,      -0.169114511038
       82.4849678561,      -0.168613509034
       82.8216411943,       -0.16811250703
       83.1583145325,      -0.167611505026
       83.4949878707,      -0.167110503022
       83.8316612089,      -0.166609501018
       84.1683345471,      -0.166108499014
       84.5050078853,       -0.16560749701
       84.8416812235,      -0.165106495006
       85.1783545616,      -0.164605493002
       85.5150278998,      -0.164104490998
        85.851701238,      -0.163603488994
       86.1883745762,       -0.16310248699
       86.5250479144,      -0.162601484986
       86.8617212526,      -0.162100482982
       87.1983945908,      -0.161599480978
        87.535067929,      -0.161098478974
       87.8717412671,       -0.16059747697
       88.2084146053,      -0.160096474966
       88.5450879435,      -0.159595472962
       88.8817612817,      -0.159094470958
       89.2184346199,      -0.158593468954
       89.5551079581,       -0.15809246695
       89.8917812963,      -0.157591464946
       90.2284546345,      -0.157090462942
       90.5651279727,      -0.156589460938
       90.9018013108,      -0.156088458934
        91.238474649,       -0.15558745693
       91.5751479872,      -0.155086454926
       91.9118213254,      -0.154585452922
       92.2484946636,      -0.154084450918
       92.5851680018,      -0.153583448914
         92.92184134,       -0.15308244691
       93.2585146782,      -0.152581444906
       93.5951880163,      -0.152080442902
       93.9318613545,      -0.151579440898
       94.2685346927,      -0.151078438894
       94.6052080309,       -0.15057743689
       94.9418813691,      -0.150076434886
       95.2785547073,      -0.149575432882
       95.6152280455,      -0.149074430878
       95.9519013837,      -0.148573428874
       96.2885747219,       -0.14807242687
         96.62524806,      -0.147571424866
       96.9619213982,      -0.147070422862
       97.2985947364,      -0.146569420858
       97.6352680746,      -0.146068418854
       97.9719414128,       -0.14556741685
        98.308614751,      -0.145066414846
       98.6452880892,      -0.144565412842
       98.9819614274,      -0.144064410838
       99.3186347655,      -0.143563408834
       99.6553081037,       -0.14306240683
       99.9919814419,      -0.142561404826
        100.32865478,      -0.142060402822
       100.665328118,      -0.141559400818
       101.002001456,      -0.141058398814
       101.338674795,       -0.14055739681
       101.675348133,      -0.140056394806
       102.012021471,      -0.139555392802
       102.348694809,      -0.139054390798
       102.685368147,      -0.138553388794
       103.022041486,       -0.13805238679
       103.358714824,      -0.137551384786
       103.695388162,      -0.137050382782
         104.0320615,      -0.136549380778
       104.368734838,      -0.136048378774
       104.705408177,       -0.13554737677
       105.042081515,      -0.135046374766
       105.378754853,      -0.134545372762
       105.715428191,      -0.134044370758
       106.052101529,      -0.133543368754
       106.388774868,       -0.13304236675
       106.725448206,      -0.132541364746
       107.062121544,      -0.132040362742
       107.398794882,      -0.131539360738
        107.73546822,      -0.131038358734
       108.072141558,       -0.13053735673
       108.408814897,      -0.130036354726
       108.745488235,      -0.129535352722
       109.082161573,      -0.129034350718
       109.418834911,      -0.128533348714
       109.755508249,       -0.12803234671
       110.092181588,      -0.127531344706
       110.428854926,      -0.127030342702
       110.765528264,      -0.126529340698
       111.102201602,      -0.126028338694
        111.43887494,       -0.12552733669
       111.775548279,      -0.125026334686
       112.112221617,      -0.124525332682
       112.448894955,      -0.124024330678
       112.785568293,      -0.123523328674
       113.122241631,       -0.12302232667
       113.458914969,      -0.122521324666
       113.795588308,      -0.122020322662
       114.132261646,      -0.121519320658
       114.468934984,      -0.121018318654
       114.805608322,       -0.12051731665
        115.14228166,      -0.120016314646
       115.478954999,      -0.119515312642
       115.815628337,      -0.119014310638
       116.152301675,      -0.118513308634
       116.488975013,       -0.11801230663
       116.825648351,      -0.117511304626
        117.16232169,      -0.117010302622
       117.498995028,      -0.116509300618
       117.835668366,      -0.116008298613
       118.172341704,      -0.115507296609
       118.509015042,      -0.115006294605
        118.84568838,      -0.114505292601
       119.182361719,      -0.114004290597
       119.519035057,      -0.113503288593
       119.855708395,      -0.113002286589
       120.192381733,      -0.112501284585
       120.529055071,      -0.112000282581
        120.86572841,      -0.111499280577
       121.202401748,      -0.110998278573
       121.539075086,      -0.110497276569
       121.875748424,      -0.109996274565
       122.212421762,      -0.109495272561
       122.549095101,      -0.108994270557
       122.885768439,      -0.108493268553
       123.222441777,      -0.107992266549
       123.559115115,      -0.107491264545
       123.895788453,      -0.106990262541
       124.232461791,      -0.106489260537
        124.56913513,      -0.105988258533
       124.905808468,      -0.105487256529
       125.242481806,      -0.104986254525
       125.579155144,      -0.104485252521
       125.915828482,      -0.103984250517
       126.252501821,      -0.103483248513
       126.589175159,      -0.102982246509
       126.925848497,      -0.102481244505
       127.262521835,      -0.101980242501
       127.599195173,      -0.101479240497
       127.935868512,      -0.100978238493
        128.27254185,      -0.100477236489
       128.609215188,     -0.0999762344852
       128.945888526,     -0.0994752324812
       129.282561864,     -0.0989742304772
       129.619235202,     -0.0984732284732
       129.955908541,     -0.0979722264692
       130.292581879,     -0.0974712244652
       130.629255217,     -0.0969702224612
       130.965928555,     -0.0964692204572
       131.302601893,     -0.0959682184532
       131.639275232,     -0.0954672164492
        131.97594857,     -0.0949662144452
       132.312621908,     -0.0944652124412
